134,42
133,43
132,43
131,43
130,43
129,43
128,43
127,44
126,44
125,44
124,45
123,45
122,46
121,47
120,47
119,48
118,48
117,49
116,49
115,50
114,50
113,50
112,51
111,51
110,52
109,53
108,53
107,54
106,54
105,55
104,55
103,56
102,57
101,57
100,58
99,58
98,59
97,60
96,60
95,61
94,61
93,62
92,62
91,63
90,63
89,64
88,65
87,65
86,66
85,66
84,67
83,68
82,68
81,69
80,69
79,70
78,71
77,71
76,72
75,72
74,73
73,73
72,74
71,74
70,75
69,76
68,76
67,77
66,78
65,78
64,79
63,80
62,80
61,81
60,82
59,82
58,83
57,84
56,85
55,85
54,86
53,87
52,87
51,88
50,89
49,90
48,90
47,91
46,91
45,92
44,93
43,94
42,94
41,95
40,96
39,97
38,98
37,99
36,100
36,101
35,102
34,103
34,104
33,105
33,106
33,107
34,108
34,109
35,110
35,111
36,112
37,113
38,114
39,115
40,116
41,117
42,118
43,119
44,119
45,120
46,121
47,122
48,122
49,123
50,124
51,125
52,125
53,126
54,127
55,127
56,128
57,129
58,129
59,130
60,131
61,131
62,132
63,132
64,133
65,134
66,134
67,135
68,135
69,136
70,136
71,137
72,137
73,138
74,139
75,139
76,140
77,140
78,141
79,141
80,142
81,143
82,143
83,144
84,145
85,145
86,146
87,146
88,147
89,147
90,148
91,149
92,149
93,149
94,150
95,150
96,151
97,151
98,152
99,152
100,153
101,153
102,154
103,155
104,155
105,156
106,156
107,157
108,157
109,158
110,158
111,159
112,159
113,159
114,160
115,160
116,161
117,161
118,162
119,162
120,162
121,163
122,163
123,163
124,164
125,164
126,164
127,165
128,165
129,165
130,165
131,166
132,166
133,166
134,165
135,165
136,165
137,164
138,163
139,162
139,161
140,160
140,159
141,158
141,157
141,156
142,155
142,154
142,153
142,152
142,151
142,150
143,149
143,148
143,147
143,146
143,145
143,144
143,143
144,142
144,141
144,140
144,139
144,138
144,137
144,136
144,135
144,134
144,133
144,132
144,131
144,130
143,129
143,128
143,127
143,126
143,125
143,124
143,123
143,122
143,121
143,120
143,119
143,118
143,117
144,116
144,115
145,114
145,113
146,112
147,111
148,110
149,109
150,109
151,109
152,108
153,108
154,108
155,108
156,107
157,107
158,107
159,107
160,107
161,107
162,107
163,107
164,107
165,107
166,107
167,108
168,108
169,108
170,108
171,108
172,108
173,108
174,108
175,108
176,107
177,107
178,106
178,105
178,104
177,103
176,102
175,102
174,101
173,101
172,101
171,101
170,101
169,101
168,101
167,101
166,101
165,101
164,101
163,101
162,101
161,101
160,101
159,101
158,101
157,101
156,101
155,101
154,101
153,101
152,101
151,101
150,101
149,101
148,100
147,100
146,99
145,98
144,97
144,96
144,95
144,94
144,93
144,92
144,91
144,90
144,89
144,88
144,87
144,86
145,85
145,84
145,83
145,82
145,81
145,80
145,79
145,78
145,77
145,76
145,75
145,74
145,73
145,72
145,71
145,70
145,69
145,68
145,67
145,66
145,65
146,64
145,63
146,62
145,61
146,60
145,59
145,58
145,57
145,56
145,55
144,54
144,53
144,52
144,51
144,50
144,49
144,48
144,47
143,46
142,45
141,44
140,43
139,43
138,43
137,42
136,43
135,42
134,42
